Ticker_Symbol,Years,Period_Ending,Total_Revenue,Cost_of_Goods_Sold,Sales_General_and_Admin,Research_and_Development,Other_Operating_Items,GICS_Sector,GICS_Sub_Industry
ROP,Year 1,12/31/2012,2993489000.0,1321772000.0,914130000.0,0.0,0.0,Industrials,Industrial Conglomerates
ROP,Year 2,12/31/2013,3238128000.0,1355200000.0,1040567000.0,0.0,0.0,Industrials,Industrial Conglomerates
ROP,Year 3,12/31/2014,3549494000.0,1447595000.0,1102426000.0,0.0,0.0,Industrials,Industrial Conglomerates
ROP,Year 4,12/31/2015,3582395000.0,1417749000.0,1136728000.0,0.0,0.0,Industrials,Industrial Conglomerates
ROST,Year 1,2/2/2013,9721065000.0,7011428000.0,1437886000.0,0.0,0.0,Consumer Discretionary,Apparel Retail
ROST,Year 2,2/1/2014,10230353000.0,7360924000.0,1526366000.0,0.0,0.0,Consumer Discretionary,Apparel Retail
ROST,Year 3,1/31/2015,11041677000.0,7937956000.0,1615371000.0,0.0,0.0,Consumer Discretionary,Apparel Retail
ROST,Year 4,1/30/2016,11939999000.0,8576873000.0,1738755000.0,0.0,0.0,Consumer Discretionary,Apparel Retail
RRC,Year 1,12/31/2012,1367135000.0,328784000.0,248136000.0,0.0,445228000.0,Energy,Oil & Gas Exploration & Production
RRC,Year 2,12/31/2013,1832253000.0,516119000.0,391707000.0,0.0,492397000.0,Energy,Oil & Gas Exploration & Production
RRC,Year 3,12/31/2014,2042537000.0,605752000.0,191802000.0,0.0,551032000.0,Energy,Oil & Gas Exploration & Production
RRC,Year 4,12/31/2015,1181704000.0,648968000.0,165318000.0,0.0,581155000.0,Energy,Oil & Gas Exploration & Production
RSG,Year 1,12/31/2013,8417200000.0,5234700000.0,1088100000.0,0.0,877400000.0,Industrials,Industrial Conglomerates
RSG,Year 2,12/31/2014,8803300000.0,5643100000.0,998400000.0,0.0,906900000.0,Industrials,Industrial Conglomerates
RSG,Year 3,12/31/2015,9115000000.0,5518600000.0,1067000000.0,0.0,970600000.0,Industrials,Industrial Conglomerates
RSG,Year 4,12/31/2016,9387700000.0,5764000000.0,1054500000.0,0.0,991100000.0,Industrials,Industrial Conglomerates
SBUX,Year 1,9/29/2013,14866800000.0,6382300000.0,5655800000.0,0.0,621400000.0,Consumer Discretionary,Restaurants
SBUX,Year 2,9/28/2014,16447800000.0,6858800000.0,6086800000.0,0.0,709600000.0,Consumer Discretionary,Restaurants
SBUX,Year 3,9/27/2015,19162700000.0,7787500000.0,7130200000.0,0.0,893900000.0,Consumer Discretionary,Restaurants
SBUX,Year 4,10/2/2016,21315900000.0,8511100000.0,7970300000.0,0.0,980800000.0,Consumer Discretionary,Restaurants
SCG,Year 1,12/31/2012,4176000000.0,2754000000.0,207000000.0,0.0,356000000.0,Utilities,MultiUtilities
SCG,Year 2,12/31/2013,4495000000.0,2987000000.0,220000000.0,0.0,378000000.0,Utilities,MultiUtilities
SCG,Year 3,12/31/2014,4951000000.0,3331000000.0,229000000.0,0.0,384000000.0,Utilities,MultiUtilities
SCG,Year 4,12/31/2015,4380000000.0,2714000000.0,234000000.0,0.0,358000000.0,Utilities,MultiUtilities
SE,Year 1,12/31/2012,5075000000.0,2417000000.0,337000000.0,0.0,746000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
SE,Year 2,12/31/2013,5518000000.0,2707000000.0,373000000.0,0.0,772000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
SE,Year 3,12/31/2014,5903000000.0,2790000000.0,393000000.0,0.0,796000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
SE,Year 4,12/31/2015,5234000000.0,2335000000.0,353000000.0,0.0,764000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
SEE,Year 1,12/31/2013,7690800000.0,5100900000.0,1788300000.0,0.0,123200000.0,Materials,Paper Packaging
SEE,Year 2,12/31/2014,7750500000.0,5062900000.0,1849400000.0,0.0,118900000.0,Materials,Paper Packaging
SEE,Year 3,12/31/2015,7031500000.0,4444900000.0,1656200000.0,0.0,88700000.0,Materials,Paper Packaging
SEE,Year 4,12/31/2016,6778300000.0,4246700000.0,1604400000.0,0.0,94900000.0,Materials,Paper Packaging
SHW,Year 1,12/31/2012,9534462000.0,5328236000.0,3264896000.0,0.0,0.0,Materials,Specialty Chemicals
SHW,Year 2,12/31/2013,10185532000.0,5568966000.0,3470200000.0,0.0,0.0,Materials,Specialty Chemicals
SHW,Year 3,12/31/2014,11129533000.0,5965049000.0,3860448000.0,0.0,0.0,Materials,Specialty Chemicals
SHW,Year 4,12/31/2015,11339304000.0,5780078000.0,3943786000.0,0.0,0.0,Materials,Specialty Chemicals
SIG,Year 1,2/2/2013,3983400000.0,2446000000.0,976900000.0,0.0,0.0,Consumer Discretionary,Specialty Stores
SIG,Year 2,2/1/2014,4209200000.0,2628700000.0,1010000000.0,0.0,0.0,Consumer Discretionary,Specialty Stores
SIG,Year 3,2/2/2015,5736300000.0,3662100000.0,1497600000.0,0.0,0.0,Consumer Discretionary,Specialty Stores
SIG,Year 4,1/30/2016,6550200000.0,4109800000.0,1736700000.0,0.0,0.0,Consumer Discretionary,Specialty Stores
SJM,Year 1,4/30/2013,5897700000.0,3870100000.0,1020400000.0,0.0,96800000.0,Consumer Staples,Packaged Foods & Meats
SJM,Year 2,4/30/2014,5610600000.0,3579600000.0,1013100000.0,0.0,98900000.0,Consumer Staples,Packaged Foods & Meats
SJM,Year 3,4/30/2015,5692700000.0,3724000000.0,1085800000.0,0.0,110900000.0,Consumer Staples,Packaged Foods & Meats
SJM,Year 4,4/30/2016,7811200000.0,4843400000.0,1614100000.0,0.0,208400000.0,Consumer Staples,Packaged Foods & Meats
SLG,Year 1,12/31/2012,1290052000.0,470243000.0,120310000.0,0.0,330418000.0,Real Estate,Office REITs
SLG,Year 2,12/31/2013,1371065000.0,479665000.0,122128000.0,0.0,340316000.0,Real Estate,Office REITs
SLG,Year 3,12/31/2014,1519978000.0,500126000.0,133502000.0,0.0,393987000.0,Real Estate,Office REITs
SLG,Year 4,12/31/2015,1662829000.0,534326000.0,139137000.0,0.0,588235000.0,Real Estate,Office REITs
SNA,Year 1,12/31/2013,3237500000.0,1638900000.0,1012400000.0,0.0,0.0,Consumer Discretionary,Household Appliances
SNA,Year 2,1/3/2015,3492600000.0,1759200000.0,1048700000.0,0.0,0.0,Consumer Discretionary,Household Appliances
SNA,Year 3,1/2/2016,3593100000.0,1774600000.0,1053700000.0,0.0,0.0,Consumer Discretionary,Household Appliances
SNA,Year 4,12/31/2016,3711800000.0,1803500000.0,1054100000.0,0.0,0.0,Consumer Discretionary,Household Appliances
SNI,Year 1,12/31/2012,2307182000.0,610836000.0,655473000.0,0.0,107591000.0,Consumer Discretionary,Broadcasting & Cable TV
SNI,Year 2,12/31/2013,2530809000.0,699294000.0,729055000.0,0.0,117580000.0,Consumer Discretionary,Broadcasting & Cable TV
SNI,Year 3,12/31/2014,2665456000.0,778896000.0,764799000.0,0.0,128582000.0,Consumer Discretionary,Broadcasting & Cable TV
SNI,Year 4,12/31/2015,3018227000.0,987357000.0,785179000.0,0.0,137596000.0,Consumer Discretionary,Broadcasting & Cable TV
SO,Year 1,12/31/2012,16537000000.0,9373000000.0,914000000.0,0.0,1787000000.0,Utilities,Electric Utilities
SO,Year 2,12/31/2013,17087000000.0,9817000000.0,934000000.0,0.0,1901000000.0,Utilities,Electric Utilities
SO,Year 3,12/31/2014,18467000000.0,11031000000.0,981000000.0,0.0,1945000000.0,Utilities,Electric Utilities
SO,Year 4,12/31/2015,17489000000.0,9811000000.0,997000000.0,0.0,2034000000.0,Utilities,Electric Utilities
SPG,Year 1,12/31/2012,4256157000.0,800380000.0,376687000.0,0.0,1068382000.0,Real Estate,REITs
SPG,Year 2,12/31/2013,4543849000.0,837946000.0,402369000.0,0.0,1107700000.0,Real Estate,REITs
SPG,Year 3,12/31/2014,4870818000.0,882803000.0,446845000.0,0.0,1143827000.0,Real Estate,REITs
SPG,Year 4,12/31/2015,5266103000.0,960192000.0,452835000.0,0.0,1177568000.0,Real Estate,REITs
SPLS,Year 1,2/2/2013,24380510000.0,17889249000.0,4884284000.0,0.0,78900000.0,Consumer Discretionary,Specialty Stores
SPLS,Year 2,2/1/2014,23114000000.0,17082000000.0,4735000000.0,0.0,55000000.0,Consumer Discretionary,Specialty Stores
SPLS,Year 3,1/31/2015,22492000000.0,16691000000.0,4816000000.0,0.0,62000000.0,Consumer Discretionary,Specialty Stores
SPLS,Year 4,1/30/2016,21059000000.0,15545000000.0,4600000000.0,0.0,67000000.0,Consumer Discretionary,Specialty Stores
SRCL,Year 1,12/31/2012,1913149000.0,1055844000.0,356817000.0,0.0,31652000.0,Industrials,Industrial Conglomerates
SRCL,Year 2,12/31/2013,2142807000.0,1178173000.0,390610000.0,0.0,38405000.0,Industrials,Industrial Conglomerates
SRCL,Year 3,12/31/2014,2555601000.0,1461190000.0,489937000.0,0.0,48138000.0,Industrials,Industrial Conglomerates
SRCL,Year 4,12/31/2015,2985908000.0,1719723000.0,712803000.0,0.0,65770000.0,Industrials,Industrial Conglomerates
SRE,Year 1,12/31/2012,9647000000.0,6646000000.0,359000000.0,0.0,1090000000.0,Utilities,MultiUtilities
SRE,Year 2,12/31/2013,10557000000.0,7186000000.0,574000000.0,0.0,1113000000.0,Utilities,MultiUtilities
SRE,Year 3,12/31/2014,11035000000.0,7689000000.0,414000000.0,0.0,1156000000.0,Utilities,MultiUtilities
SRE,Year 4,12/31/2015,10231000000.0,6648000000.0,397000000.0,0.0,1250000000.0,Utilities,MultiUtilities
STI,Year 1,12/31/2012,11240000000.0,429000000.0,6073000000.0,0.0,1441000000.0,Financials,Banks
STI,Year 2,12/31/2013,8602000000.0,291000000.0,5808000000.0,0.0,576000000.0,Financials,Banks
STI,Year 3,12/31/2014,8707000000.0,235000000.0,5518000000.0,0.0,367000000.0,Financials,Banks
STI,Year 4,12/31/2015,8533000000.0,219000000.0,5120000000.0,0.0,205000000.0,Financials,Banks
STX,Year 1,6/28/2013,14351000000.0,10411000000.0,635000000.0,1133000000.0,79000000.0,Information Technology,Computer Storage & Peripherals
STX,Year 2,6/27/2014,13724000000.0,9878000000.0,722000000.0,1226000000.0,98000000.0,Information Technology,Computer Storage & Peripherals
STX,Year 3,7/3/2015,13739000000.0,9930000000.0,237000000.0,1353000000.0,129000000.0,Information Technology,Computer Storage & Peripherals
STX,Year 4,7/1/2016,11160000000.0,8545000000.0,635000000.0,1237000000.0,123000000.0,Information Technology,Computer Storage & Peripherals
STZ,Year 1,2/28/2013,2796100000.0,1687800000.0,585400000.0,0.0,0.0,Consumer Staples,Distillers & Vintners
STZ,Year 2,2/28/2014,4867700000.0,2876000000.0,895100000.0,0.0,0.0,Consumer Staples,Distillers & Vintners
STZ,Year 3,2/28/2015,6028000000.0,3449400000.0,1078400000.0,0.0,0.0,Consumer Staples,Distillers & Vintners
STZ,Year 4,2/29/2016,6548400000.0,3606100000.0,1177200000.0,0.0,0.0,Consumer Staples,Distillers & Vintners
SWK,Year 1,12/28/2013,10889500000.0,6985800000.0,2960300000.0,0.0,0.0,Consumer Discretionary,Household Appliances
SWK,Year 2,1/3/2015,11338600000.0,7235900000.0,2814600000.0,0.0,0.0,Consumer Discretionary,Household Appliances
SWK,Year 3,1/2/2016,11171800000.0,7099800000.0,2681100000.0,0.0,0.0,Consumer Discretionary,Household Appliances
SWK,Year 4,12/31/2016,11406900000.0,7139700000.0,2798900000.0,0.0,0.0,Consumer Discretionary,Household Appliances
SWKS,Year 1,9/27/2013,1792000000.0,1025400000.0,159700000.0,226300000.0,29100000.0,Information Technology,Semiconductors
SWKS,Year 2,10/3/2014,2291500000.0,1268800000.0,179100000.0,252200000.0,25900000.0,Information Technology,Semiconductors
SWKS,Year 3,10/2/2015,3258400000.0,1703900000.0,191300000.0,303200000.0,33500000.0,Information Technology,Semiconductors
SWKS,Year 4,9/30/2016,3289000000.0,1623800000.0,195900000.0,312400000.0,33400000.0,Information Technology,Semiconductors
SWN,Year 1,12/31/2012,2730000000.0,245000000.0,835000000.0,0.0,811000000.0,Energy,Oil & Gas Exploration & Production
SWN,Year 2,12/31/2013,3371000000.0,328000000.0,1052000000.0,0.0,787000000.0,Energy,Oil & Gas Exploration & Production
SWN,Year 3,12/31/2014,4038000000.0,427000000.0,1296000000.0,0.0,942000000.0,Energy,Oil & Gas Exploration & Production
SWN,Year 4,12/31/2015,3133000000.0,689000000.0,1208000000.0,0.0,1091000000.0,Energy,Oil & Gas Exploration & Production
SYF,Year 1,12/31/2012,10793000000.0,362000000.0,2123000000.0,0.0,4549000000.0,Financials,Consumer Finance
SYF,Year 2,12/31/2013,11813000000.0,374000000.0,2484000000.0,0.0,5445000000.0,Financials,Consumer Finance
SYF,Year 3,12/31/2014,12727000000.0,470000000.0,2927000000.0,0.0,5492000000.0,Financials,Consumer Finance
SYF,Year 4,12/31/2015,13620000000.0,607000000.0,3264000000.0,0.0,5690000000.0,Financials,Consumer Finance
SYK,Year 1,12/31/2013,9021000000.0,3002000000.0,4089000000.0,536000000.0,138000000.0,Health Care,Health Care Equipment
SYK,Year 2,12/31/2014,9675000000.0,3319000000.0,4308000000.0,614000000.0,188000000.0,Health Care,Health Care Equipment
SYK,Year 3,12/31/2015,9946000000.0,3344000000.0,3906000000.0,625000000.0,210000000.0,Health Care,Health Care Equipment
SYK,Year 4,12/31/2016,11325000000.0,3830000000.0,4295000000.0,715000000.0,319000000.0,Health Care,Health Care Equipment
SYMC,Year 1,3/29/2013,6906000000.0,1175000000.0,3236000000.0,1026000000.0,286000000.0,Information Technology,Application Software
SYMC,Year 2,3/28/2014,4183000000.0,791000000.0,2186000000.0,722000000.0,93000000.0,Information Technology,Application Software
SYMC,Year 3,4/3/2015,3956000000.0,727000000.0,2012000000.0,812000000.0,87000000.0,Information Technology,Application Software
SYMC,Year 4,4/1/2016,3600000000.0,615000000.0,1587000000.0,748000000.0,57000000.0,Information Technology,Application Software
SYY,Year 1,6/29/2013,44411233000.0,36414626000.0,6338129000.0,0.0,0.0,Consumer Staples,Food Distributors
SYY,Year 2,6/28/2014,46516712000.0,38335677000.0,0.0,0.0,0.0,Consumer Staples,Food Distributors
SYY,Year 3,6/27/2015,48680752000.0,40129236000.0,0.0,0.0,0.0,Consumer Staples,Food Distributors
SYY,Year 4,7/2/2016,50366919000.0,41326447000.0,0.0,0.0,0.0,Consumer Staples,Food Distributors
T,Year 1,12/31/2012,127434000000.0,55228000000.0,41066000000.0,0.0,18143000000.0,Telecommunications Services,Integrated Telecommunications Services
T,Year 2,12/31/2013,128752000000.0,51191000000.0,28414000000.0,0.0,18395000000.0,Telecommunications Services,Integrated Telecommunications Services
T,Year 3,12/31/2014,132447000000.0,60145000000.0,41817000000.0,0.0,18273000000.0,Telecommunications Services,Integrated Telecommunications Services
T,Year 4,12/31/2015,146801000000.0,67046000000.0,32954000000.0,0.0,22016000000.0,Telecommunications Services,Integrated Telecommunications Services
TAP,Year 1,12/31/2013,4206100000.0,2545600000.0,1193800000.0,0.0,0.0,Consumer Staples,Brewers
TAP,Year 2,12/31/2014,4146300000.0,2493300000.0,1163900000.0,0.0,0.0,Consumer Staples,Brewers
TAP,Year 3,12/31/2015,3567500000.0,2163500000.0,1051800000.0,0.0,0.0,Consumer Staples,Brewers
TAP,Year 4,12/31/2016,4885000000.0,3003100000.0,1597300000.0,0.0,0.0,Consumer Staples,Brewers
TDC,Year 1,12/31/2012,2665000000.0,1174000000.0,728000000.0,183000000.0,0.0,Information Technology,Application Software
TDC,Year 2,12/31/2013,2692000000.0,1219000000.0,757000000.0,184000000.0,0.0,Information Technology,Application Software
TDC,Year 3,12/31/2014,2732000000.0,1253000000.0,770000000.0,206000000.0,0.0,Information Technology,Application Software
TDC,Year 4,12/31/2015,2530000000.0,1254000000.0,765000000.0,228000000.0,0.0,Information Technology,Application Software
TDG,Year 1,9/30/2013,1924400000.0,874838000.0,254468000.0,0.0,45639000.0,Industrials,Aerospace & Defense
TDG,Year 2,9/30/2014,2372906000.0,1105032000.0,276446000.0,0.0,63608000.0,Industrials,Aerospace & Defense
TDG,Year 3,9/30/2015,2707115000.0,1257270000.0,321624000.0,0.0,54219000.0,Industrials,Aerospace & Defense
TDG,Year 4,9/30/2016,3171411000.0,1443348000.0,382858000.0,0.0,77445000.0,Industrials,Aerospace & Defense
TEL,Year 1,9/27/2013,11390000000.0,7739000000.0,1440000000.0,590000000.0,0.0,Information Technology,Electronic Manufacturing Services
TEL,Year 2,9/26/2014,11973000000.0,8001000000.0,1534000000.0,583000000.0,0.0,Information Technology,Electronic Manufacturing Services
TEL,Year 3,9/25/2015,12233000000.0,8146000000.0,1504000000.0,627000000.0,0.0,Information Technology,Electronic Manufacturing Services
TEL,Year 4,9/30/2016,12238000000.0,8205000000.0,1463000000.0,644000000.0,0.0,Information Technology,Electronic Manufacturing Services
TGNA,Year 1,12/30/2012,5353197000.0,2943847000.0,1303427000.0,0.0,194039000.0,Consumer Discretionary,Publishing
TGNA,Year 2,12/29/2013,1603123000.0,662769000.0,531932000.0,0.0,74833000.0,Consumer Discretionary,Publishing
TGNA,Year 3,12/31/2014,2626141000.0,954990000.0,766854000.0,0.0,151837000.0,Consumer Discretionary,Publishing
TGNA,Year 4,12/31/2015,3050945000.0,923336000.0,1068221000.0,0.0,205087000.0,Consumer Discretionary,Publishing
TGT,Year 1,2/2/2013,73301000000.0,50568000000.0,15110000000.0,0.0,2044000000.0,Consumer Discretionary,General Merchandise Stores
TGT,Year 2,2/1/2014,71279000000.0,50039000000.0,14465000000.0,0.0,1996000000.0,Consumer Discretionary,General Merchandise Stores
TGT,Year 3,1/31/2015,72618000000.0,51278000000.0,14676000000.0,0.0,2129000000.0,Consumer Discretionary,General Merchandise Stores
TGT,Year 4,1/30/2016,73785000000.0,51997000000.0,14665000000.0,0.0,2213000000.0,Consumer Discretionary,General Merchandise Stores
TIF,Year 1,1/31/2013,3794249000.0,1630965000.0,1466067000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
TIF,Year 2,1/31/2014,4031100000.0,1690700000.0,2036100000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
TIF,Year 3,1/31/2015,4249900000.0,1712700000.0,1645800000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
TIF,Year 4,1/31/2016,4104900000.0,1613600000.0,1731200000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
TJX,Year 1,2/2/2013,25878372000.0,18521400000.0,4250446000.0,0.0,0.0,Consumer Discretionary,Apparel Retail
TJX,Year 2,2/1/2014,27422696000.0,19605037000.0,4467089000.0,0.0,0.0,Consumer Discretionary,Apparel Retail
TJX,Year 3,1/31/2015,29078407000.0,20776522000.0,4695384000.0,0.0,0.0,Consumer Discretionary,Apparel Retail
TJX,Year 4,1/30/2016,30944938000.0,22034523000.0,5205715000.0,0.0,0.0,Consumer Discretionary,Apparel Retail
TMK,Year 1,12/31/2012,3589516000.0,1955682000.0,0.0,0.0,787329000.0,Financials,Life & Health Insurance
TMK,Year 2,12/31/2013,3494253000.0,1838766000.0,0.0,0.0,819711000.0,Financials,Life & Health Insurance
TMK,Year 3,12/31/2014,3620095000.0,1903384000.0,0.0,0.0,855908000.0,Financials,Life & Health Insurance
TMK,Year 4,12/31/2015,3766065000.0,2016212000.0,0.0,0.0,907024000.0,Financials,Life & Health Insurance
TMO,Year 1,12/31/2012,12509900000.0,7214400000.0,3354900000.0,376400000.0,0.0,Health Care,Health Care Equipment
TMO,Year 2,12/31/2013,13090300000.0,7561200000.0,3446300000.0,395500000.0,0.0,Health Care,Health Care Equipment
TMO,Year 3,12/31/2014,16889600000.0,9397600000.0,4896100000.0,691100000.0,0.0,Health Care,Health Care Equipment
TMO,Year 4,12/31/2015,16965400000.0,9209500000.0,4612100000.0,692300000.0,0.0,Health Care,Health Care Equipment
TRIP,Year 1,12/31/2012,763000000.0,12000000.0,429000000.0,0.0,26000000.0,Consumer Discretionary,Internet & Direct Marketing Retail
TRIP,Year 2,12/31/2013,945000000.0,18000000.0,597000000.0,0.0,36000000.0,Consumer Discretionary,Internet & Direct Marketing Retail
TRIP,Year 3,12/31/2014,1246000000.0,40000000.0,801000000.0,0.0,65000000.0,Consumer Discretionary,Internet & Direct Marketing Retail
TRIP,Year 4,12/31/2015,1492000000.0,58000000.0,1109000000.0,0.0,93000000.0,Consumer Discretionary,Internet & Direct Marketing Retail
TRV,Year 1,12/31/2013,26191000000.0,13307000000.0,3757000000.0,0.0,3821000000.0,Financials,Property & Casualty Insurance
TRV,Year 2,12/31/2014,27174000000.0,13870000000.0,3964000000.0,0.0,3882000000.0,Financials,Property & Casualty Insurance
TRV,Year 3,12/31/2015,26815000000.0,13723000000.0,4094000000.0,0.0,3885000000.0,Financials,Property & Casualty Insurance
TRV,Year 4,12/31/2016,27625000000.0,15070000000.0,4154000000.0,0.0,3985000000.0,Financials,Property & Casualty Insurance
TSCO,Year 1,12/29/2012,4664120000.0,3098066000.0,1040287000.0,0.0,88975000.0,Consumer Discretionary,Specialty Retail
TSCO,Year 2,12/28/2013,5164784000.0,3411175000.0,1138934000.0,0.0,100025000.0,Consumer Discretionary,Specialty Retail
TSCO,Year 3,12/27/2014,5711715000.0,3761300000.0,1246308000.0,0.0,114635000.0,Consumer Discretionary,Specialty Retail
TSCO,Year 4,12/26/2015,6226507000.0,4083333000.0,1369097000.0,0.0,123569000.0,Consumer Discretionary,Specialty Retail
TSN,Year 1,10/3/2013,34374000000.0,32016000000.0,983000000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
TSN,Year 2,10/3/2014,37580000000.0,34895000000.0,1255000000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
TSN,Year 3,10/3/2015,41373000000.0,37456000000.0,1748000000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
TSN,Year 4,10/1/2016,36881000000.0,32184000000.0,1864000000.0,0.0,0.0,Consumer Staples,Packaged Foods & Meats
TSO,Year 1,12/31/2012,29809000000.0,26045000000.0,1702000000.0,0.0,418000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
TSO,Year 2,12/31/2013,37601000000.0,34085000000.0,2248000000.0,0.0,489000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
TSO,Year 3,12/31/2014,40633000000.0,35673000000.0,2762000000.0,0.0,562000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
TSO,Year 4,12/31/2015,28711000000.0,22466000000.0,2620000000.0,0.0,756000000.0,Energy,Oil & Gas Refining & Marketing & Transportation
TSS,Year 1,12/31/2012,1793557000.0,1189341000.0,247597000.0,0.0,0.0,Information Technology,Internet Software & Services
TSS,Year 2,12/31/2013,2064305000.0,1369438000.0,312367000.0,0.0,0.0,Information Technology,Internet Software & Services
TSS,Year 3,12/31/2014,2446877000.0,1668892000.0,346345000.0,0.0,0.0,Information Technology,Internet Software & Services
TSS,Year 4,12/31/2015,2779541000.0,1855181000.0,390253000.0,0.0,0.0,Information Technology,Internet Software & Services
TXN,Year 1,12/31/2012,12825000000.0,6457000000.0,1804000000.0,1877000000.0,0.0,Information Technology,Semiconductors
TXN,Year 2,12/31/2013,12205000000.0,5841000000.0,1858000000.0,1522000000.0,0.0,Information Technology,Semiconductors
TXN,Year 3,12/31/2014,13045000000.0,5618000000.0,1843000000.0,1358000000.0,0.0,Information Technology,Semiconductors
TXN,Year 4,12/31/2015,13000000000.0,5440000000.0,1748000000.0,1280000000.0,0.0,Information Technology,Semiconductors
TXT,Year 1,12/29/2012,12237000000.0,10019000000.0,1165000000.0,0.0,0.0,Industrials,Industrial Conglomerates
TXT,Year 2,12/28/2013,12104000000.0,10131000000.0,1126000000.0,0.0,0.0,Industrials,Industrial Conglomerates
TXT,Year 3,1/3/2015,13878000000.0,11421000000.0,1361000000.0,0.0,0.0,Industrials,Industrial Conglomerates
TXT,Year 4,1/2/2016,13423000000.0,10979000000.0,1304000000.0,0.0,0.0,Industrials,Industrial Conglomerates
UA,Year 1,12/31/2012,1834921000.0,955624000.0,670602000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
UA,Year 2,12/31/2013,2332051000.0,1195381000.0,871572000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
UA,Year 3,12/31/2014,3084370000.0,1572164000.0,1158251000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
UA,Year 4,12/31/2015,3963313000.0,2057766000.0,1497000000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
UAA,Year 1,12/31/2012,1834921000.0,955624000.0,670602000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
UAA,Year 2,12/31/2013,2332051000.0,1195381000.0,871572000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
UAA,Year 3,12/31/2014,3084370000.0,1572164000.0,1158251000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
UAA,Year 4,12/31/2015,3963313000.0,2057766000.0,1497000000.0,0.0,0.0,Consumer Discretionary,"Apparel, Accessories & Luxury Goods"
UAL,Year 1,12/31/2012,37152000000.0,17820000000.0,16448000000.0,0.0,1522000000.0,Industrials,Airlines
UAL,Year 2,12/31/2013,38279000000.0,17192000000.0,17629000000.0,0.0,1689000000.0,Industrials,Airlines
UAL,Year 3,12/31/2014,38901000000.0,16611000000.0,17795000000.0,0.0,1679000000.0,Industrials,Airlines
UAL,Year 4,12/31/2015,37864000000.0,12130000000.0,18423000000.0,0.0,1819000000.0,Industrials,Airlines
UDR,Year 1,12/31/2012,716612000.0,245316000.0,58005000.0,0.0,346031000.0,Real Estate,Residential REITs
UDR,Year 2,12/31/2013,758926000.0,258612000.0,37121000.0,0.0,346273000.0,Real Estate,Residential REITs
UDR,Year 3,12/31/2014,818046000.0,270741000.0,56612000.0,0.0,363929000.0,Real Estate,Residential REITs
UDR,Year 4,12/31/2015,894638000.0,282037000.0,71733000.0,0.0,381277000.0,Real Estate,Residential REITs
ULTA,Year 1,2/2/2013,2220256000.0,1436582000.0,488880000.0,0.0,0.0,Consumer Discretionary,Specialty Stores
ULTA,Year 2,2/2/2014,2670573000.0,1729325000.0,596390000.0,0.0,0.0,Consumer Discretionary,Specialty Stores
ULTA,Year 3,1/31/2015,3241369000.0,2104582000.0,712006000.0,0.0,0.0,Consumer Discretionary,Specialty Stores
ULTA,Year 4,1/31/2016,3924116000.0,2539783000.0,863354000.0,0.0,0.0,Consumer Discretionary,Specialty Stores
UNH,Year 1,12/31/2013,122489000000.0,89659000000.0,0.0,0.0,23207000000.0,Health Care,Managed Health Care
UNH,Year 2,12/31/2014,130474000000.0,93633000000.0,0.0,0.0,26567000000.0,Health Care,Managed Health Care
UNH,Year 3,12/31/2015,157107000000.0,103875000000.0,0.0,0.0,42211000000.0,Health Care,Managed Health Care
UNH,Year 4,12/31/2016,184840000000.0,117038000000.0,0.0,0.0,54872000000.0,Health Care,Managed Health Care
UNM,Year 1,12/31/2012,10515400000.0,7172100000.0,786800000.0,0.0,1161600000.0,Financials,Diversified Financial Services
UNM,Year 2,12/31/2013,10368600000.0,7038400000.0,790400000.0,0.0,1170400000.0,Financials,Diversified Financial Services
UNM,Year 3,12/31/2014,10524500000.0,7722100000.0,820900000.0,0.0,1272000000.0,Financials,Diversified Financial Services
UNM,Year 4,12/31/2015,10731300000.0,7209400000.0,835100000.0,0.0,1295700000.0,Financials,Diversified Financial Services
UNP,Year 1,12/31/2013,21963000000.0,5849000000.0,6891000000.0,0.0,1777000000.0,Industrials,Railroads
